URL,Brand,Model,Fuel,Gear box,Engine,Category,Average consumption,CO2 emissions,Fiscal power,Power,Number of doors,Price,XX,YY,Index
https://www.leaseplan.com/fr-fr/lld-pro/nos-vehicules/b67a83d566fea00e3c7e54eb99af0aced0d52f6c/renault-twingo-gt/,RENAULT,TWINGO,Eurosuper (Sans plomb),manuel,898.0,Micro,5.7,128.0,6.0,110.0,5,284.0,5.10143518447876,-12.315598487854004,207
https://www.leaseplan.com/fr-fr/lld-pro/nos-vehicules/d5ce6a0b8dd64341eb1ee1c0c689126b0e0cb8bf/renault-twingo-red-nigh/,RENAULT,TWINGO,Eurosuper (Sans plomb),manuel,999.0,Micro,5.2,118.0,4.0,70.0,5,263.0,-17.09690284729004,0.87851881980896,208
https://www.leaseplan.com/fr-fr/lld-pro/nos-vehicules/28d702f9f6133db750d3bbf91e91d8148671d18b/renault-twingo-intens/,RENAULT,TWINGO,Eurosuper (Sans plomb),manuel,999.0,Micro,5.2,118.0,4.0,70.0,5,242.0,-10.95799732208252,9.704148292541504,209
https://www.leaseplan.com/fr-fr/lld-pro/nos-vehicules/be61adbf653051456188c8783b0cfbb0e97b6974/renault-twingo-zen/,RENAULT,TWINGO,Eurosuper (Sans plomb),manuel,999.0,Micro,5.5,125.0,4.0,70.0,5,208.0,-0.13131441175937653,19.82968521118164,210
https://www.leaseplan.com/fr-fr/lld-pro/nos-vehicules/e01bdaa348ac8ca87682239caae654dc635b6502/renault-twingo-limited/,RENAULT,TWINGO,Eurosuper (Sans plomb),manuel,999.0,Micro,5.5,125.0,4.0,70.0,5,213.0,-1.2390012741088867,18.218767166137695,211
https://www.leaseplan.com/fr-fr/lld-pro/nos-vehicules/e4cadcbd61548db1d802fcdad41a5e7c6b19b1ef/renault-twingo-zen/,RENAULT,TWINGO,Eurosuper (Sans plomb),manuel,999.0,Micro,4.8,108.0,4.0,70.0,5,212.0,-1.0336697101593018,18.532546997070312,212
https://www.leaseplan.com/fr-fr/lld-pro/nos-vehicules/e18aff0ebeea3a8dd33096724a40ddea228db0ec/seat-arona-style-bus/,SEAT,ARONA,Eurosuper (Sans plomb),manuel,999.0,SUV,5.0,108.0,5.0,95.0,5,221.0,10.64326000213623,14.155738830566406,213
https://www.leaseplan.com/fr-fr/lld-pro/nos-vehicules/5ec0b8badb884a5b0fc097a73ad2ade23f38596c/renault-captur-s-editi/,RENAULT,CAPTUR,Diesel,manuel,1461.0,SUV,3.7,98.0,5.0,110.0,5,356.0,-10.162861824035645,8.266597747802734,214
https://www.leaseplan.com/fr-fr/lld-pro/nos-vehicules/ae96b7ecab34d658b405e4203ce155c826ed0418/renault-espace-intens/,RENAULT,ESPACE,Diesel,manuel,1598.0,Monospace,4.6,120.0,8.0,160.0,5,613.0,13.369133949279785,-22.13949966430664,215
https://www.leaseplan.com/fr-fr/lld-pro/nos-vehicules/f8ca9ae6457ffcefcfa4cfeaf42f4f81c7439ffd/renault-captur-intens/,RENAULT,CAPTUR,Eurosuper (Sans plomb),manuel,1330.0,SUV,5.3,118.0,8.0,150.0,5,333.0,8.885058403015137,3.8113906383514404,216
https://www.leaseplan.com/fr-fr/lld-pro/nos-vehicules/3944bcf80ce22cd437d53cb6fb0a2160971cc016/renault-captur-s-editi/,RENAULT,CAPTUR,Eurosuper (Sans plomb),manuel,1197.0,SUV,5.5,125.0,6.0,120.0,5,338.0,2.6435306072235107,-4.0163679122924805,217
https://www.leaseplan.com/fr-fr/lld-pro/nos-vehicules/779f3c915b8249a039f9b030af0558646626ec1e/renault-alaskan-dc-inte/,RENAULT,ALASKAN,Diesel,manuel,2298.0,SUV,6.3,167.0,8.0,190.0,4,620.0,-1.7518725395202637,1.5263385772705078,218
https://www.leaseplan.com/fr-fr/lld-pro/nos-vehicules/8a58b9f8fc68792903f9d92b3bb6213689c2c247/peugeot-expert-combi/,PEUGEOT,EXPERT,Diesel,manuel,1499.0,Combi,4.8,128.0,6.0,120.0,4,359.0,-7.678668975830078,8.550264358520508,219
https://www.leaseplan.com/fr-fr/lld-pro/nos-vehicules/c5a1e301d790976aea491db1c066a60fe62ee6b4/peugeot-expert-combi/,PEUGEOT,EXPERT,Diesel,manuel,1997.0,Combi,5.4,142.0,8.0,150.0,4,380.0,2.848876476287842,26.538232803344727,220
https://www.leaseplan.com/fr-fr/lld-pro/nos-vehicules/ee0fee75405f4b7997b16fab9306500cbfd3a38e/peugeot-308-5p-allu.bus/,PEUGEOT,308,Eurosuper (Sans plomb),manuel,1199.0,Berline,4.7,103.0,6.0,130.0,5,362.0,2.645632743835449,-9.322444915771484,221
https://www.leaseplan.com/fr-fr/lld-pro/nos-vehicules/ab8dfbc37e0d5f9358cb4bc73f3d97b50828e1d8/peugeot-308-5p-active/,PEUGEOT,308,Diesel,manuel,1499.0,Berline,3.5,92.0,6.0,130.0,5,368.0,4.137509822845459,8.56259822845459,222
https://www.leaseplan.com/fr-fr/lld-pro/nos-vehicules/9a38be091482e3f6c29fbb9fd718f9ada1508630/peugeot-508-sw-active/,PEUGEOT,508,Diesel,manuel,1499.0,Break,3.7,99.0,6.0,130.0,5,688.0,20.93496322631836,-20.114133834838867,223
https://www.leaseplan.com/fr-fr/lld-pro/nos-vehicules/3a4d8551aa08accffa70a299a95e21f7c0bec791/peugeot-508-5p-allu.bus/,PEUGEOT,508,Diesel,manuel,1499.0,Berline,3.7,99.0,6.0,130.0,5,531.0,6.244318962097168,-24.254247665405273,224
https://www.leaseplan.com/fr-fr/lld-pro/nos-vehicules/4ae45df5064abaf37670ae4a1e9700738ae0456c/peugeot-508-5p-allure/,PEUGEOT,508,Eurosuper (Sans plomb),manuel,1598.0,Berline,5.4,123.0,10.0,180.0,5,473.0,3.844245672225952,-8.287525177001953,225
https://www.leaseplan.com/fr-fr/lld-pro/nos-vehicules/a5bb575dc77ed1e5434f0ae3414a5b9db81e11fa/peugeot-308-sw-allure/,PEUGEOT,308,Eurosuper (Sans plomb),manuel,1199.0,Break,4.7,108.0,7.0,110.0,5,356.0,-4.48547887802124,-8.064167976379395,226
https://www.leaseplan.com/fr-fr/lld-pro/nos-vehicules/2f6f9d660ab6c1aec419ac38d1592a08ce0b4cf3/peugeot-5008-gt-line/,PEUGEOT,5008,Diesel,manuel,1499.0,SUV,4.0,102.0,6.0,130.0,5,494.0,-0.06378330290317535,-21.135181427001953,227
https://www.leaseplan.com/fr-fr/lld-pro/nos-vehicules/55bd7edca4d6acbd90fb905c6d4c9bbf375e0be0/peugeot-5008-active/,PEUGEOT,5008,Diesel,manuel,1499.0,SUV,4.0,102.0,6.0,130.0,5,462.0,-6.988925457000732,-14.792322158813477,228
https://www.leaseplan.com/fr-fr/lld-pro/nos-vehicules/df3316b67466a22251a0f4e4eca94f154d9d881d/peugeot-5008-allure/,PEUGEOT,5008,Diesel,manuel,1499.0,SUV,4.0,102.0,6.0,130.0,5,464.0,-6.802337169647217,-15.015883445739746,229
https://www.leaseplan.com/fr-fr/lld-pro/nos-vehicules/04c03f84cbc9b5b45dd865c2352413c891be29f3/peugeot-5008-gt-line/,PEUGEOT,5008,Eurosuper (Sans plomb),manuel,1199.0,SUV,5.1,118.0,7.0,130.0,5,407.0,5.06926965713501,-17.641698837280273,230
https://www.leaseplan.com/fr-fr/lld-pro/nos-vehicules/1457600e905bd96bef1214228ccdf656a57bb926/peugeot-5008-active/,PEUGEOT,5008,Diesel,manuel,1499.0,SUV,4.1,106.0,6.0,130.0,5,435.0,-5.133959770202637,-5.175034046173096,231
https://www.leaseplan.com/fr-fr/lld-pro/nos-vehicules/443247105d06185c7bb3761307260db68c1daa50/peugeot-5008-active/,PEUGEOT,5008,Eurosuper (Sans plomb),manuel,1199.0,SUV,5.1,115.0,6.0,130.0,5,386.0,2.8462777137756348,-14.447193145751953,232
https://www.leaseplan.com/fr-fr/lld-pro/nos-vehicules/7ab070f84e1b1ddfae2f738bd24005c5e844da9f/peugeot-5008-allure/,PEUGEOT,5008,Eurosuper (Sans plomb),manuel,1199.0,SUV,5.1,118.0,7.0,130.0,5,384.0,2.82655930519104,-14.204545021057129,233
https://www.leaseplan.com/fr-fr/lld-pro/nos-vehicules/538026097e88fb2ac437c6024a01c20f726b2311/peugeot-3008-crossway/,PEUGEOT,3008,Diesel,manuel,1499.0,SUV,4.0,111.0,7.0,130.0,5,426.0,-3.9953370094299316,-3.148097038269043,234
https://www.leaseplan.com/fr-fr/lld-pro/nos-vehicules/0e1d5f6a7465eb5136259678f778650aebf72123/peugeot-3008-allu.busin/,PEUGEOT,3008,Eurosuper (Sans plomb),manuel,1199.0,SUV,5.1,118.0,7.0,130.0,5,374.0,2.227909564971924,-11.842436790466309,235
https://www.leaseplan.com/fr-fr/lld-pro/nos-vehicules/28e55a33531d298b978db89c9d5466eb644dbf14/peugeot-3008-acti.busin/,PEUGEOT,3008,Diesel,manuel,1499.0,SUV,4.0,106.0,6.0,130.0,5,389.0,2.214167594909668,4.4829792976379395,236
https://www.leaseplan.com/fr-fr/lld-pro/nos-vehicules/8b1e2c0156c71c489db74bf786282462a4a63cf3/peugeot-3008-acti.busin/,PEUGEOT,3008,Eurosuper (Sans plomb),manuel,1199.0,SUV,5.1,118.0,7.0,130.0,5,331.0,5.335513114929199,-3.176164388656616,237
https://www.leaseplan.com/fr-fr/lld-pro/nos-vehicules/64f9ec71820864c50ca232189a89930628e37480/renault-alaskan-dc-zen/,RENAULT,ALASKAN,Diesel,manuel,2298.0,SUV,6.3,167.0,8.0,190.0,4,584.0,1.7906702756881714,6.681031227111816,238
https://www.leaseplan.com/fr-fr/lld-pro/nos-vehicules/0f58f39cb9ac03e13bce3b79d9a090af5c3ad711/peugeot-traveller-stand/,PEUGEOT,TRAVELLER,Diesel,manuel,1997.0,Monospace,6.1,144.0,10.0,177.0,5,602.0,-5.206168174743652,-9.575265884399414,239
https://www.leaseplan.com/fr-fr/lld-pro/nos-vehicules/e63f893e0612c9d59c62b85a7f20e2fbb13642fe/peugeot-traveller-stand/,PEUGEOT,TRAVELLER,Diesel,manuel,1997.0,Monospace,5.4,142.0,8.0,150.0,5,568.0,-15.83464527130127,-7.894687175750732,240
https://www.leaseplan.com/fr-fr/lld-pro/nos-vehicules/81c35564b22beb696fb14ad56c0e6cfd283d0957/peugeot-traveller-long/,PEUGEOT,TRAVELLER,Diesel,manuel,1499.0,Monospace,4.8,128.0,6.0,120.0,4,502.0,0.03848288953304291,-23.640663146972656,241
https://www.leaseplan.com/fr-fr/lld-pro/nos-vehicules/7ccb627ca62a9d093a49ddcbcc4db3c99ca4b05b/peugeot-traveller-compa/,PEUGEOT,TRAVELLER,Diesel,manuel,1997.0,Monospace,5.4,142.0,8.0,150.0,4,495.0,-11.70371150970459,7.219569206237793,242
https://www.leaseplan.com/fr-fr/lld-pro/nos-vehicules/c666482865281f25bb9f968ee9cc30c6a4a845cf/renault-captur-intens/,RENAULT,CAPTUR,Eurosuper (Sans plomb),manuel,1197.0,SUV,5.5,125.0,6.0,120.0,5,309.0,6.151792049407959,2.6303861141204834,243
https://www.leaseplan.com/fr-fr/lld-pro/nos-vehicules/835a38039bf0f1953d0034ce29152f3aa32fe973/renault-captur-zen/,RENAULT,CAPTUR,Eurosuper (Sans plomb),manuel,898.0,SUV,5.4,123.0,5.0,90.0,5,268.0,-0.04871427267789841,-8.901459693908691,244
https://www.leaseplan.com/fr-fr/lld-pro/nos-vehicules/b72507a28887e7a6b02e25a99ab26928e9a2d811/renault-espace-7p-zen/,RENAULT,ESPACE,Diesel,manuel,1598.0,Monospace,4.6,120.0,8.0,160.0,5,553.0,5.227815628051758,-20.885364532470703,245
https://www.leaseplan.com/fr-fr/lld-pro/nos-vehicules/6e791819f0f8ec81808d5eafa8d3c82c6f0a1de6/renault-espace-7p-inten/,RENAULT,ESPACE,Eurosuper (Sans plomb),manuel,1798.0,Monospace,6.8,152.0,13.0,225.0,5,570.0,5.381586074829102,-12.357958793640137,246
https://www.leaseplan.com/fr-fr/lld-pro/nos-vehicules/9d93ef6301fae955756d327d77bc36e992b9e8dc/renault-espace-zen/,RENAULT,ESPACE,Diesel,manuel,1598.0,Monospace,4.6,120.0,8.0,160.0,5,558.0,5.870239734649658,-21.352920532226562,247
https://www.leaseplan.com/fr-fr/lld-pro/nos-vehicules/85a52cffb4abc0a76005e184b4f88c79924b675f/renault-espace-life/,RENAULT,ESPACE,Diesel,manuel,1598.0,Monospace,4.4,116.0,7.0,130.0,5,515.0,-7.97255277633667,-18.664737701416016,248
https://www.leaseplan.com/fr-fr/lld-pro/nos-vehicules/60feb8b64360ecb4195fc2b6a851e4c3cd657fab/renault-clio-estate-bus/,RENAULT,CLIO,Eurosuper (Sans plomb),manuel,898.0,Break,5.0,113.0,5.0,90.0,5,264.0,1.142622470855713,-7.291731357574463,249
https://www.leaseplan.com/fr-fr/lld-pro/nos-vehicules/98a4db9be6a90b5e8127e203be3f4739c8958375/renault-clio-estate-lim/,RENAULT,CLIO,Eurosuper (Sans plomb),manuel,898.0,Break,5.0,113.0,4.0,75.0,5,254.0,-4.1078200340271,-2.4141201972961426,250
https://www.leaseplan.com/fr-fr/lld-pro/nos-vehicules/1fc052ddf8de0e828e7fe9aa66707eafac333a0f/renault-clio-limited/,RENAULT,CLIO,Eurosuper (Sans plomb),manuel,898.0,Berline,5.0,113.0,5.0,90.0,5,234.0,5.875359058380127,1.936402678489685,251
https://www.leaseplan.com/fr-fr/lld-pro/nos-vehicules/4a816ff1f257d867a19bdc74f02ce7404ef3eb1c/renault-clio-business/,RENAULT,CLIO,Eurosuper (Sans plomb),manuel,898.0,Berline,5.0,113.0,4.0,75.0,5,210.0,-3.6354079246520996,9.740386962890625,252
https://www.leaseplan.com/fr-fr/lld-pro/nos-vehicules/96fa41dd33ea05a99558ff6716b8d1df7f33dc04/renault-clio-limited/,RENAULT,CLIO,Eurosuper (Sans plomb),manuel,898.0,Berline,5.0,113.0,4.0,75.0,5,214.0,4.999968528747559,10.467308044433594,253
https://www.leaseplan.com/fr-fr/lld-pro/nos-vehicules/05ca96ac3a34ffd70ef3ebb9d797c6356f506078/renault-clio-trend/,RENAULT,CLIO,Eurosuper (Sans plomb),manuel,898.0,Berline,5.0,113.0,4.0,75.0,5,205.0,-2.9823994636535645,10.788986206054688,254
https://www.leaseplan.com/fr-fr/lld-pro/nos-vehicules/f914d4122e20643882a051a0feec565922a3e94c/opel-vivaro-co-29l2h/,OPEL,VIVARO,Diesel,manuel,1598.0,Combi,5.7,145.0,7.0,125.0,4,331.0,2.8967320919036865,19.19368553161621,255
https://www.leaseplan.com/fr-fr/lld-pro/nos-vehicules/52978fa692f732089b3cd03111675b7a0c273e10/opel-crosslandx-ulti/,OPEL,CROSSLANDX,Eurosuper (Sans plomb),manuel,1199.0,SUV,5.1,117.0,7.0,130.0,5,345.0,4.094911098480225,-5.986877918243408,256
https://www.leaseplan.com/fr-fr/lld-pro/nos-vehicules/888c7506e2c5d038fc186cd916f94241e432cdf4/opel-mokka-x-ultimat/,OPEL,MOKKA,Diesel,manuel,1598.0,SUV,5.5,131.0,8.0,136.0,5,419.0,1.3651775121688843,3.846343517303467,257
https://www.leaseplan.com/fr-fr/lld-pro/nos-vehicules/c9517f7fee2155e80e63a68158737c4b40f01c0d/opel-astra-5p-innov/,OPEL,ASTRA,Diesel,manuel,1598.0,Berline,4.6,123.0,7.0,136.0,5,332.0,6.282580375671387,19.45012855529785,258
https://www.leaseplan.com/fr-fr/lld-pro/nos-vehicules/711bf0aba3c366838749a0510fec5407e425882a/nissan-xtrail-5p-busin/,NISSAN,XTRAIL,Diesel,manuel,1598.0,SUV,5.3,139.0,7.0,130.0,5,424.0,-13.74169921875,0.12830950319766998,259
https://www.leaseplan.com/fr-fr/lld-pro/nos-vehicules/709d137a3dba97763a428f3bbb8cba44fce5a467/nissan-xtrail-5p-n-con/,NISSAN,XTRAIL,Diesel,manuel,1598.0,SUV,5.1,133.0,7.0,130.0,5,414.0,-13.269471168518066,2.444516658782959,260
https://www.leaseplan.com/fr-fr/lld-pro/nos-vehicules/24251b163b86b0ef817c4e44065057073b115458/nissan-xtrail-7p-acent/,NISSAN,XTRAIL,Diesel,manuel,1598.0,SUV,4.9,129.0,7.0,130.0,5,398.0,2.2804529666900635,8.411144256591797,261
https://www.leaseplan.com/fr-fr/lld-pro/nos-vehicules/689e1491285256990335bd84552a90a630669f4b/nissan-xtrail-5p-visia/,NISSAN,XTRAIL,Eurosuper (Sans plomb),manuel,1618.0,SUV,6.2,145.0,9.0,163.0,5,370.0,11.02737045288086,11.739861488342285,262
https://www.leaseplan.com/fr-fr/lld-pro/nos-vehicules/cc2819ee2d312b200320cf7f9faa590155ab751c/opel-adam-glam/,OPEL,ADAM,Eurosuper (Sans plomb),manuel,999.0,Berline,5.1,118.0,6.0,115.0,3,266.0,7.490847587585449,0.1301656812429428,263
https://www.leaseplan.com/fr-fr/lld-pro/nos-vehicules/3fe0ff9f6d7c97d9a5d9e3357bf7df7f0cac9ba1/opel-corsa-5p-des.e/,OPEL,CORSA,Eurosuper (Sans plomb),manuel,1398.0,Berline,5.6,128.0,6.0,101.0,5,349.0,-12.798563957214355,7.219310283660889,264
https://www.leaseplan.com/fr-fr/lld-pro/nos-vehicules/a26ca0f4123d4030fe4ff1a8e7910acccd257088/opel-corsa-3p-gsi/,OPEL,CORSA,Eurosuper (Sans plomb),manuel,1398.0,Berline,6.0,141.0,8.0,150.0,3,270.0,9.966124534606934,18.616592407226562,265
https://www.leaseplan.com/fr-fr/lld-pro/nos-vehicules/5e6524ab121a8b8a8dd6ac15bb60701799fe4a80/opel-corsa-5p-bla.e/,OPEL,CORSA,Eurosuper (Sans plomb),manuel,1398.0,Berline,5.6,128.0,6.0,100.0,5,240.0,-0.808809220790863,32.32268524169922,266
https://www.leaseplan.com/fr-fr/lld-pro/nos-vehicules/55d239bee7a7a023f7a508bca77d12aa2cfd97d4/opel-corsa-3p-enjoy/,OPEL,CORSA,Eurosuper (Sans plomb),manuel,1398.0,Berline,5.7,129.0,5.0,75.0,3,292.0,-4.749660491943359,21.758516311645508,267
https://www.leaseplan.com/fr-fr/lld-pro/nos-vehicules/b6ca3acd150ed84c78266d8f79354b6b10c9513d/opel-corsa-5p-bla.e/,OPEL,CORSA,Eurosuper (Sans plomb),manuel,1398.0,Berline,5.6,127.0,5.0,90.0,5,222.0,-3.5595874786376953,33.9187126159668,268
https://www.leaseplan.com/fr-fr/lld-pro/nos-vehicules/9a8bbf123ba5e28db1c76e0c5ce917c3225482d7/opel-astra-st-innov/,OPEL,ASTRA,Diesel,manuel,1598.0,Break,4.5,119.0,5.0,110.0,5,329.0,-0.5641010403633118,20.80048370361328,269
https://www.leaseplan.com/fr-fr/lld-pro/nos-vehicules/8620d092a94c150b4aecb0953b320b91b13b43b4/opel-astra-5p-elite/,OPEL,ASTRA,Diesel,manuel,1598.0,Berline,4.4,116.0,7.0,136.0,5,325.0,6.345734596252441,20.271333694458008,270
https://www.leaseplan.com/fr-fr/lld-pro/nos-vehicules/1292f08d162369045641b7f8cfa1868761c2e6ac/opel-astra-5p-innov/,OPEL,ASTRA,Diesel,manuel,1598.0,Berline,4.4,116.0,7.0,136.0,5,313.0,6.439405918121338,21.675329208374023,271
https://www.leaseplan.com/fr-fr/lld-pro/nos-vehicules/949337ba6428338642bc528eee9e8ebb7383640a/opel-astra-5p-bla.e/,OPEL,ASTRA,Diesel,manuel,1598.0,Berline,4.5,118.0,5.0,110.0,5,291.0,0.2488124668598175,28.828542709350586,272
https://www.leaseplan.com/fr-fr/lld-pro/nos-vehicules/292c23644b0eaefc3c7f18a1c36e9d2b70cc4957/opel-astra-5p-bus.e/,OPEL,ASTRA,Diesel,manuel,1598.0,Berline,4.4,115.0,5.0,110.0,5,271.0,-1.7155201435089111,32.55546569824219,273
https://www.leaseplan.com/fr-fr/lld-pro/nos-vehicules/8a0351b3f6fb65cbcae933e8481fa25b13bf38f5/opel-astra-5p-bla.e/,OPEL,ASTRA,Eurosuper (Sans plomb),manuel,1399.0,Berline,5.5,127.0,6.0,125.0,5,243.0,1.6142287254333496,32.69940948486328,274
https://www.leaseplan.com/fr-fr/lld-pro/nos-vehicules/11d81d62048fe01c94f2205c5b072ed9468d731a/opel-mokka-x-bus.ed/,OPEL,MOKKA,Diesel,manuel,1598.0,SUV,5.0,149.0,8.0,136.0,5,376.0,5.459338665008545,10.693675994873047,275
https://www.leaseplan.com/fr-fr/lld-pro/nos-vehicules/bce01ed41d2e93f957ed6a1451cda4be8b903e5d/opel-mokka-x-black-e/,OPEL,MOKKA,Diesel,manuel,1598.0,SUV,5.5,131.0,8.0,136.0,5,379.0,5.459682941436768,10.40777587890625,276
https://www.leaseplan.com/fr-fr/lld-pro/nos-vehicules/0f1619b77dde659f21e49374d5980eac318e8332/opel-combo-life-l1h1/,OPEL,COMBO,Diesel,manuel,1499.0,Mini,4.3,114.0,7.0,131.0,5,370.0,4.060662269592285,8.164332389831543,277
https://www.leaseplan.com/fr-fr/lld-pro/nos-vehicules/cce9666f00663a2e4202bdda9a3b17af13b04ca4/opel-combo-life-l1h1/,OPEL,COMBO,Diesel,manuel,1499.0,Mini,4.2,108.0,5.0,102.0,5,318.0,-1.504118800163269,19.03777313232422,278
https://www.leaseplan.com/fr-fr/lld-pro/nos-vehicules/e46cb5147cf8faf536f4a231384c50755ac901b4/opel-combo-life-l1h1/,OPEL,COMBO,Diesel,manuel,1499.0,Mini,4.1,109.0,4.0,75.0,5,307.0,-4.728819847106934,22.287174224853516,279
https://www.leaseplan.com/fr-fr/lld-pro/nos-vehicules/066d586d16f53b4327481471be5e3b3299de5e1f/opel-crosslandx-desi/,OPEL,CROSSLANDX,Diesel,manuel,1499.0,SUV,4.0,105.0,5.0,102.0,5,326.0,-3.540653944015503,17.033239364624023,280
https://www.leaseplan.com/fr-fr/lld-pro/nos-vehicules/72b70cd91885a4320d42bc590db48ff6a8ad358e/opel-crosslandx-inn/,OPEL,CROSSLANDX,Eurosuper (Sans plomb),manuel,1199.0,SUV,5.6,127.0,6.0,110.0,5,306.0,4.346095085144043,4.963951587677002,281
https://www.leaseplan.com/fr-fr/lld-pro/nos-vehicules/d3a660f06c87366b7e6c3d1067dbd858f109f01a/opel-crosslandx-busi/,OPEL,CROSSLANDX,Diesel,manuel,1499.0,SUV,4.0,105.0,5.0,102.0,5,302.0,-0.7664124369621277,22.237958908081055,282
https://www.leaseplan.com/fr-fr/lld-pro/nos-vehicules/97f196c63c3b0405fec1a87efbf8fedf44b12046/opel-crosslandx-inn/,OPEL,CROSSLANDX,Eurosuper (Sans plomb),manuel,1199.0,SUV,5.0,107.0,5.0,110.0,5,287.0,7.22358512878418,9.28927230834961,283
https://www.leaseplan.com/fr-fr/lld-pro/nos-vehicules/a05f90b46b37315b5849a7946612c4f25d5c1cff/opel-karl-edition/,OPEL,KARL,Eurosuper (Sans plomb),manuel,999.0,Micro,5.0,114.0,4.0,73.0,5,207.0,1.220202088356018,19.82735252380371,284
https://www.leaseplan.com/fr-fr/lld-pro/nos-vehicules/cdf54e74894f6cbec99c70d89529b346b591a1df/opel-insignia-countr/,OPEL,INSIGNIA,Diesel,manuel,1956.0,Break,5.7,164.0,10.0,170.0,5,546.0,-2.3116164207458496,-1.5015138387680054,285
https://www.leaseplan.com/fr-fr/lld-pro/nos-vehicules/a2b9408f578ed1fad28004535b9c1a9596170195/opel-insignia-st-eli/,OPEL,INSIGNIA,Diesel,manuel,1956.0,Break,6.0,156.0,10.0,170.0,5,544.0,-2.1592304706573486,-1.2533924579620361,286
https://www.leaseplan.com/fr-fr/lld-pro/nos-vehicules/9d741449961c2742dca48423dd149ac786d83f34/opel-insignia-st-eli/,OPEL,INSIGNIA,Diesel,manuel,1956.0,Break,5.5,145.0,10.0,170.0,5,516.0,1.258020043373108,3.418706178665161,287
https://www.leaseplan.com/fr-fr/lld-pro/nos-vehicules/ad1a1d34dcf298a9813c588c3477c0aeb0f92f4e/opel-insignia-5p-bus/,OPEL,INSIGNIA,Diesel,manuel,1598.0,Berline,5.7,124.0,8.0,136.0,5,392.0,3.786989212036133,8.719635009765625,288
https://www.leaseplan.com/fr-fr/lld-pro/nos-vehicules/58429c6139a2c483aa68c6f83afc664ce59a210b/opel-insignia-5p-bus/,OPEL,INSIGNIA,Diesel,manuel,1598.0,Berline,5.7,124.0,8.0,136.0,5,395.0,3.4544105529785156,8.362713813781738,289
https://www.leaseplan.com/fr-fr/lld-pro/nos-vehicules/c109e4ab1fd92da900169484c68e5b0eb8183c54/opel-insignia-5p-ed/,OPEL,INSIGNIA,Diesel,manuel,1598.0,Berline,4.4,116.0,6.0,110.0,5,379.0,-9.279753684997559,12.808954238891602,290
https://www.leaseplan.com/fr-fr/lld-pro/nos-vehicules/90485f4795f998d4965bac2dcc5e8329c593e3ca/opel-grandlandx-desi/,OPEL,GRANDLANDX,Eurosuper (Sans plomb),manuel,1199.0,SUV,5.3,121.0,7.0,130.0,5,539.0,20.564559936523438,-19.2191219329834,291
https://www.leaseplan.com/fr-fr/lld-pro/nos-vehicules/0c22a6c98991da9485dc4f8709ddde9046aee914/opel-grandlandx-ulti/,OPEL,GRANDLANDX,Diesel,manuel,1499.0,SUV,4.2,109.0,7.0,130.0,5,468.0,-6.464741230010986,-15.480710983276367,292
https://www.leaseplan.com/fr-fr/lld-pro/nos-vehicules/7a265a09d4a82a708be90e74b0828d5c21a765b4/opel-grandlandx-desi/,OPEL,GRANDLANDX,Eurosuper (Sans plomb),manuel,1199.0,SUV,5.3,121.0,7.0,130.0,5,512.0,19.18581199645996,-19.143835067749023,293
https://www.leaseplan.com/fr-fr/lld-pro/nos-vehicules/3d2a1c3a1b603754cb9949b8f2b86fdd5f69538f/opel-grandlandx-ulti/,OPEL,GRANDLANDX,Eurosuper (Sans plomb),manuel,1199.0,SUV,5.2,115.0,7.0,130.0,5,406.0,5.00956916809082,-17.583341598510742,294
https://www.leaseplan.com/fr-fr/lld-pro/nos-vehicules/6ae7e4fb8874b09b5f7c3ee8aecfdd9848a3039d/opel-grandlandx-busi/,OPEL,GRANDLANDX,Diesel,manuel,1997.0,SUV,4.9,128.0,9.0,177.0,5,446.0,9.061787605285645,13.938430786132812,295
https://www.leaseplan.com/fr-fr/lld-pro/nos-vehicules/9c5b101b7294851a79b4f063102bc4dde78c186a/opel-grandlandx-inn/,OPEL,GRANDLANDX,Diesel,manuel,1499.0,SUV,4.2,109.0,7.0,130.0,5,377.0,3.2679712772369385,6.905466556549072,296
https://www.leaseplan.com/fr-fr/lld-pro/nos-vehicules/07b773a2f7e09e502e32d0c2a83370c2a89c1082/opel-grandlandx-busi/,OPEL,GRANDLANDX,Diesel,manuel,1499.0,SUV,4.1,108.0,7.0,130.0,5,354.0,5.82000732421875,10.441183090209961,297
https://www.leaseplan.com/fr-fr/lld-pro/nos-vehicules/e5259c2373383f87a929de81351a0bd559ebb446/opel-grandlandx-edi/,OPEL,GRANDLANDX,Eurosuper (Sans plomb),manuel,1199.0,SUV,5.2,118.0,7.0,130.0,5,320.0,6.712113857269287,0.16500899195671082,298
https://www.leaseplan.com/fr-fr/lld-pro/nos-vehicules/f90bf760a42d0ead9634caabbc25fae319c80a98/opel-zafira-elite/,OPEL,ZAFIRA,Diesel,manuel,1598.0,Mini,5.1,134.0,7.0,136.0,5,451.0,-3.606415271759033,-2.3105249404907227,299
https://www.leaseplan.com/fr-fr/lld-pro/nos-vehicules/e89ba976e4e17d601205e25302e549e4fd76540b/peugeot-108-5p-top-styl/,PEUGEOT,108,Eurosuper (Sans plomb),manuel,998.0,Micro,4.2,95.0,4.0,72.0,5,222.0,-3.5796267986297607,14.869422912597656,300
